Month,Weekly_Sales,CPI,Unemployment
12,13862.2,129.9845484,7.874
12,177554.72,129.9845484,7.874
12,57018.15,129.9845484,7.874
12,42808.15,129.9845484,7.874
12,12403.99,129.9845484,7.874
12,34138.03,129.9845484,7.874
12,36739.94,129.9845484,7.874
12,101480.42,129.9845484,7.874
12,20989.48,129.9845484,7.874
12,91260.07,129.9845484,7.874
12,11135.72,129.9845484,7.874
12,45669.93,129.9845484,7.874
12,165214.36,129.9845484,7.874
12,79217.46,129.9845484,7.874
12,17306.77,129.9845484,7.874
12,20487.53,129.9845484,7.874
12,40094.14,129.9845484,7.874
12,94980.82,129.9845484,7.874
12,34922.64,129.9845484,7.874
12,30337.66,129.9845484,7.874
12,134217.74,129.9845484,7.874
12,18291.07,129.9845484,7.874
12,151090.5,129.9845484,7.874
12,50553.65,129.9845484,7.874
12,341308.0,129.9845484,7.874
12,19430.38,130.0710323,7.874
12,13365.64,130.0710323,7.874
12,21755.12,130.0710323,7.874
12,36660.61,130.0710323,7.874
12,54360.93,130.0710323,7.874
12,39337.08,130.0710323,7.874
12,11075.93,130.0710323,7.874
12,54730.79,130.0710323,7.874
12,28972.58,130.0710323,7.874
12,38089.15,130.0710323,7.874
12,31852.77,130.0710323,7.874
12,10739.77,130.0710323,7.874
12,63711.37,130.0710323,7.874
12,14214.54,130.0710323,7.874
12,79407.94,130.0710323,7.874
12,44039.36,130.0710323,7.874
12,12500.93,130.0710323,7.874
12,42639.5,130.0710323,7.874
12,50796.31,130.0710323,7.874
12,12739.73,130.0710323,7.874
12,92906.57,130.0710323,7.874
12,53864.29,130.0710323,7.874
12,17441.17,130.0710323,7.874
12,67301.64,130.0710323,7.874
12,52228.86,130.0710323,7.874
12,33165.45,130.0710323,7.874
12,27219.98,130.0710323,7.874
12,156431.46,130.0710323,7.874
12,13429.28,130.0710323,7.874
12,29468.82,130.0710323,7.874
12,13515.18,130.0710323,7.874
12,11356.42,130.0710323,7.874
12,14048.55,130.0710323,7.874
12,11572.3,130.0710323,7.874
12,15532.25,130.0710323,7.874
12,63205.68,130.0710323,7.874
12,17455.54,130.0710323,7.874
12,33676.31,130.0710323,7.874
12,45106.92,130.0710323,7.874
12,70387.28,130.0710323,7.874
12,89567.37,130.0710323,7.874
12,30473.66,130.0710323,7.874
12,90747.31,130.0710323,7.874
12,87175.05,130.0710323,7.874
1,18898.35,130.1575161,7.545
1,50603.89,130.1575161,7.545
1,16547.5,130.1575161,7.545
1,43383.89,130.1575161,7.545
1,10141.53,130.1575161,7.545
1,106488.92,130.1575161,7.545
1,28866.57,130.1575161,7.545
1,44555.86,130.1575161,7.545
1,62953.34,130.1575161,7.545
1,12546.31,130.1575161,7.545
1,54805.86,130.1575161,7.545
1,13321.87,130.1575161,7.545
1,52746.73,130.1575161,7.545
1,12691.77,130.1575161,7.545
1,16372.16,130.1575161,7.545
1,18560.89,130.1575161,7.545
1,19869.25,130.1575161,7.545
1,37105.46,130.1575161,7.545
1,65305.43,130.1575161,7.545
1,28520.49,130.1575161,7.545
1,32410.37,130.1575161,7.545
1,24512.9,130.1575161,7.545
1,15817.78,130.1575161,7.545
1,42010.69,130.1575161,7.545
1,15247.83,130.1575161,7.545
1,27540.47,130.1575161,7.545
1,29864.4,130.1575161,7.545
1,14746.33,130.1575161,7.545
1,12178.26,130.1575161,7.545
1,106490.49,130.1575161,7.545
1,101849.49,130.1575161,7.545
1,26354.08,130.1575161,7.545
1,11013.68,130.1575161,7.545
1,84102.25,130.1575161,7.545
1,70317.43,130.1575161,7.545
1,48916.74,130.1575161,7.545
1,36797.51,130.1575161,7.545
1,102234.0,130.1575161,7.545
1,30653.64,130.1575161,7.545
1,51882.39,130.244,7.545
1,15943.74,130.244,7.545
1,39708.42,130.244,7.545
1,56420.64,130.244,7.545
1,35026.72,130.244,7.545
1,60012.55,130.244,7.545
1,13784.62,130.244,7.545
1,33418.47,130.244,7.545
1,42318.82,130.244,7.545
1,30107.31,130.244,7.545
1,67094.1,130.244,7.545
1,16959.79,130.244,7.545
1,124494.75,130.244,7.545
1,21320.02,130.244,7.545
1,16288.87,130.244,7.545
1,13679.34,130.244,7.545
1,44307.13,130.244,7.545
1,11985.03,130.244,7.545
1,13943.21,130.244,7.545
1,12535.14,130.244,7.545
1,15765.14,130.244,7.545
1,10786.23,130.244,7.545
1,13817.1,130.244,7.545
1,11823.44,130.244,7.545
1,51773.04,130.244,7.545
1,29313.97,130.244,7.545
1,34959.06,130.244,7.545
1,18943.31,130.244,7.545
1,64363.1,130.244,7.545
1,27508.01,130.244,7.545
1,104803.54,130.244,7.545
1,105041.12,130.244,7.545
1,29603.95,130.244,7.545
1,47168.34,130.244,7.545
1,35856.67,130.244,7.545
1,10149.65,130.244,7.545
1,87623.66,130.244,7.545
1,110831.02,130.244,7.545
1,26062.54,130.244,7.545
1,25103.34,130.244,7.545
1,18072.41,130.2792258,7.545
1,49091.6,130.2792258,7.545
1,50280.95,130.2792258,7.545
1,66131.3,130.2792258,7.545
1,31180.23,130.2792258,7.545
1,53109.09,130.2792258,7.545
1,50824.22,130.2792258,7.545
1,13865.13,130.2792258,7.545
1,45436.86,130.2792258,7.545
1,13886.74,130.2792258,7.545
1,118467.1,130.2792258,7.545
1,37950.86,130.2792258,7.545
1,37105.95,130.2792258,7.545
1,35247.61,130.2792258,7.545
1,101979.43,130.2792258,7.545
1,11919.21,130.2792258,7.545
1,42868.54,130.2792258,7.545
1,16570.38,130.2792258,7.545
1,16812.45,130.2792258,7.545
1,30775.12,130.2792258,7.545
1,33224.61,130.2792258,7.545
1,17836.76,130.2792258,7.545
1,12275.35,130.2792258,7.545
1,81645.45,130.2792258,7.545
1,25161.88,130.2792258,7.545
1,10224.2,130.2792258,7.545
1,27791.53,130.2792258,7.545
1,12571.11,130.2792258,7.545
1,59366.24,130.2792258,7.545
1,20653.86,130.2792258,7.545
1,15744.59,130.2792258,7.545
1,14492.37,130.2792258,7.545
1,14528.1,130.2792258,7.545
1,23615.24,130.2792258,7.545
1,48355.2,130.2792258,7.545
1,104057.94,130.2792258,7.545
1,15491.05,130.2792258,7.545
1,41518.19,130.2792258,7.545
1,21666.29,130.2792258,7.545
1,10746.92,130.2792258,7.545
1,109167.41,130.2792258,7.545
1,12716.08,130.3144516,7.545
1,37687.29,130.3144516,7.545
1,14468.62,130.3144516,7.545
1,14510.06,130.3144516,7.545
1,13518.91,130.3144516,7.545
1,55095.02,130.3144516,7.545
1,33868.88,130.3144516,7.545
1,64909.16,130.3144516,7.545
1,49607.02,130.3144516,7.545
1,45238.81,130.3144516,7.545
1,21977.5,130.3144516,7.545
1,35494.75,130.3144516,7.545
1,29847.39,130.3144516,7.545
1,41194.3,130.3144516,7.545
1,119192.07,130.3144516,7.545
1,78598.56,130.3144516,7.545
1,47733.04,130.3144516,7.545
1,25885.55,130.3144516,7.545
1,22255.2,130.3144516,7.545
1,49625.14,130.3144516,7.545
1,113078.74,130.3144516,7.545
1,32559.13,130.3144516,7.545
1,12722.58,130.3144516,7.545
1,52367.55,130.3144516,7.545
1,22928.25,130.3144516,7.545
1,15399.91,130.3144516,7.545
1,11580.41,130.3144516,7.545
1,24992.83,130.3144516,7.545
1,21150.27,130.3144516,7.545
1,102963.23,130.3144516,7.545
1,15291.98,130.3144516,7.545
1,10716.26,130.3144516,7.545
1,26925.96,130.3144516,7.545
1,10830.34,130.3144516,7.545
1,35414.54,130.3144516,7.545
1,13124.54,130.3144516,7.545
1,94674.32,130.3144516,7.545
1,46172.29,130.3144516,7.545
1,11737.3,130.3144516,7.545
1,11790.06,130.3144516,7.545
1,15154.92,130.3144516,7.545
2,62170.68,130.3496774,7.545
2,20443.67,130.3496774,7.545
2,28759.56,130.3496774,7.545
2,11737.02,130.3496774,7.545
2,70037.19,130.3496774,7.545
2,45179.81,130.3496774,7.545
2,37853.16,130.3496774,7.545
2,39465.78,130.3496774,7.545
2,27733.56,130.3496774,7.545
2,162152.75,130.3496774,7.545
2,50461.41,130.3496774,7.545
2,13062.39,130.3496774,7.545
2,10725.86,130.3496774,7.545
2,41975.65,130.3496774,7.545
2,38204.74,130.3496774,7.545
2,18221.48,130.3496774,7.545
2,16149.61,130.3496774,7.545
2,26508.92,130.3496774,7.545
2,58453.3,130.3496774,7.545
2,18327.25,130.3496774,7.545
2,52186.42,130.3496774,7.545
2,55578.69,130.3496774,7.545
2,90014.84,130.3496774,7.545
2,19850.89,130.3496774,7.545
2,30288.37,130.3496774,7.545
2,11851.36,130.3496774,7.545
2,30576.03,130.3496774,7.545
2,41770.69,130.3496774,7.545
2,11470.64,130.3496774,7.545
2,53486.51,130.3496774,7.545
2,14396.39,130.3496774,7.545
2,109394.82,130.3496774,7.545
2,110360.8,130.3496774,7.545
2,17230.11,130.3496774,7.545
2,16244.28,130.3496774,7.545
2,106060.14,130.3496774,7.545
2,15036.02,130.3496774,7.545
2,12248.01,130.3496774,7.545
2,59209.34,130.3496774,7.545
2,12044.33,130.3496774,7.545
2,19099.53,130.3496774,7.545
2,26061.84,130.3496774,7.545
2,36444.0,130.3496774,7.545
2,19158.08,130.3496774,7.545
2,28116.61,130.3849032,7.545
2,20465.87,130.3849032,7.545
2,54375.32,130.3849032,7.545
2,49135.43,130.3849032,7.545
2,70187.97,130.3849032,7.545
2,31556.89,130.3849032,7.545
2,65847.3,130.3849032,7.545
2,11031.22,130.3849032,7.545
2,55025.14,130.3849032,7.545
2,233140.32,130.3849032,7.545
2,13590.04,130.3849032,7.545
2,14044.25,130.3849032,7.545
2,60129.64,130.3849032,7.545
2,34434.87,130.3849032,7.545
2,13334.19,130.3849032,7.545
2,54266.71,130.3849032,7.545
2,18457.73,130.3849032,7.545
2,72282.41,130.3849032,7.545
2,56713.73,130.3849032,7.545
2,42041.78,130.3849032,7.545
2,29370.83,130.3849032,7.545
2,24033.34,130.3849032,7.545
2,44365.09,130.3849032,7.545
2,24184.66,130.3849032,7.545
2,116695.9,130.3849032,7.545
2,23230.83,130.3849032,7.545
2,10028.75,130.3849032,7.545
2,24519.21,130.3849032,7.545
2,77581.42,130.3849032,7.545
2,50434.11,130.3849032,7.545
2,22407.36,130.3849032,7.545
2,51636.53,130.3849032,7.545
2,16552.6,130.3849032,7.545
2,40180.68,130.3849032,7.545
2,119784.16,130.3849032,7.545
2,30150.14,130.3849032,7.545
2,34870.76,130.3849032,7.545
2,13284.45,130.3849032,7.545
2,26817.96,130.3849032,7.545
2,13810.01,130.3849032,7.545
2,12190.54,130.3849032,7.545
2,23551.17,130.3849032,7.545
2,105353.61,130.3849032,7.545
2,19197.66,130.3849032,7.545
2,11772.89,130.3849032,7.545
2,64427.42,130.3849032,7.545
2,92729.99,130.3849032,7.545
2,16545.83,130.3849032,7.545
2,69753.8,130.4546207,7.545
2,29672.01,130.4546207,7.545
2,47836.0,130.4546207,7.545
2,43045.71,130.4546207,7.545
2,86038.19,130.4546207,7.545
2,22933.3,130.4546207,7.545
2,27405.27,130.4546207,7.545
2,32002.14,130.4546207,7.545
2,12902.04,130.4546207,7.545
2,24509.52,130.4546207,7.545
2,111069.91,130.4546207,7.545
2,15453.99,130.4546207,7.545
2,62286.48,130.4546207,7.545
2,44957.19,130.4546207,7.545
2,89423.13,130.4546207,7.545
2,10022.34,130.4546207,7.545
2,47971.08,130.4546207,7.545
2,13075.28,130.4546207,7.545
2,68286.1,130.4546207,7.545
2,55033.3,130.4546207,7.545
2,12947.38,130.4546207,7.545
2,34869.42,130.4546207,7.545
2,113928.68,130.4546207,7.545
2,18982.15,130.4546207,7.545
2,29854.72,130.4546207,7.545
2,38471.19,130.4546207,7.545
2,43927.64,130.4546207,7.545
2,12443.14,130.4546207,7.545
2,16195.22,130.4546207,7.545
2,13721.5,130.4546207,7.545
2,23875.58,130.4546207,7.545
2,22445.9,130.4546207,7.545
2,54499.62,130.4546207,7.545
2,74930.33,130.4546207,7.545
2,28369.42,130.4546207,7.545
2,23836.78,130.4546207,7.545
2,50534.61,130.4546207,7.545
2,31141.79,130.4546207,7.545
2,17588.06,130.4546207,7.545
2,54952.99,130.4546207,7.545
2,20001.87,130.4546207,7.545
2,10944.71,130.4546207,7.545
2,11298.09,130.4546207,7.545
2,190137.86,130.4546207,7.545
2,16622.05,130.4546207,7.545
2,115240.71,130.4546207,7.545
2,63324.45,130.4546207,7.545
2,25316.75,130.4546207,7.545
2,14356.18,130.5502069,7.545
2,24487.12,130.5502069,7.545
2,35519.1,130.5502069,7.545
2,63286.95,130.5502069,7.545
2,91245.6,130.5502069,7.545
2,52791.95,130.5502069,7.545
2,34310.43,130.5502069,7.545
2,72843.66,130.5502069,7.545
2,15927.43,130.5502069,7.545
2,20281.52,130.5502069,7.545
2,31394.88,130.5502069,7.545
2,22086.69,130.5502069,7.545
2,47092.68,130.5502069,7.545
2,45681.19,130.5502069,7.545
2,11857.54,130.5502069,7.545
2,68420.22,130.5502069,7.545
2,25137.21,130.5502069,7.545
2,10666.22,130.5502069,7.545
2,12211.02,130.5502069,7.545
2,67427.09,130.5502069,7.545
2,34003.0,130.5502069,7.545
2,29427.53,130.5502069,7.545
2,56042.03,130.5502069,7.545
2,53530.41,130.5502069,7.545
2,22372.9,130.5502069,7.545
2,15432.47,130.5502069,7.545
2,108709.63,130.5502069,7.545
2,28751.57,130.5502069,7.545
2,44469.27,130.5502069,7.545
2,13279.4,130.5502069,7.545
2,25797.92,130.5502069,7.545
2,53430.83,130.5502069,7.545
2,10717.84,130.5502069,7.545
2,168827.46,130.5502069,7.545
2,18293.87,130.5502069,7.545
2,16995.88,130.5502069,7.545
2,18359.08,130.5502069,7.545
2,118898.38,130.5502069,7.545
2,71863.13,130.5502069,7.545
2,109412.53,130.5502069,7.545
2,18337.93,130.5502069,7.545
2,13301.79,130.5502069,7.545
2,49155.66,130.5502069,7.545
2,51254.5,130.5502069,7.545
2,11227.3,130.5502069,7.545
2,24641.0,130.5502069,7.545
3,51660.64,130.6457931,7.545
3,49612.38,130.6457931,7.545
3,90966.33,130.6457931,7.545
3,23509.57,130.6457931,7.545
3,12704.96,130.6457931,7.545
3,71689.42,130.6457931,7.545
3,30564.34,130.6457931,7.545
3,33270.44,130.6457931,7.545
3,23557.48,130.6457931,7.545
3,30886.37,130.6457931,7.545
3,21839.79,130.6457931,7.545
3,43153.93,130.6457931,7.545
3,13082.05,130.6457931,7.545
3,11484.3,130.6457931,7.545
3,16258.35,130.6457931,7.545
3,114250.41,130.6457931,7.545
3,63542.32,130.6457931,7.545
3,10748.16,130.6457931,7.545
3,32470.05,130.6457931,7.545
3,11674.73,130.6457931,7.545
3,18913.07,130.6457931,7.545
3,21086.94,130.6457931,7.545
3,15984.5,130.6457931,7.545
3,65899.18,130.6457931,7.545
3,112423.36,130.6457931,7.545
3,45530.07,130.6457931,7.545
3,57874.39,130.6457931,7.545
3,55378.52,130.6457931,7.545
3,10755.84,130.6457931,7.545
3,66000.52,130.6457931,7.545
3,59035.25,130.6457931,7.545
3,21768.61,130.6457931,7.545
3,62223.28,130.6457931,7.545
3,33824.23,130.6457931,7.545
3,10152.54,130.6457931,7.545
3,111733.43,130.6457931,7.545
3,20739.83,130.6457931,7.545
3,47272.03,130.6457931,7.545
3,16185.83,130.6457931,7.545
3,30525.88,130.6457931,7.545
3,151694.94,130.6457931,7.545
3,23260.92,130.6457931,7.545
3,13321.38,130.6457931,7.545
3,12499.57,130.6457931,7.545
3,52555.6,130.6457931,7.545
3,88626.32,130.7413793,7.545
3,22366.59,130.7413793,7.545
3,57486.4,130.7413793,7.545
3,17082.87,130.7413793,7.545
3,114110.35,130.7413793,7.545
3,11712.45,130.7413793,7.545
3,31920.52,130.7413793,7.545
3,73760.12,130.7413793,7.545
3,45962.62,130.7413793,7.545
3,11370.52,130.7413793,7.545
3,22636.96,130.7413793,7.545
3,57570.65,130.7413793,7.545
3,16097.1,130.7413793,7.545
3,29760.11,130.7413793,7.545
3,33728.46,130.7413793,7.545
3,27409.07,130.7413793,7.545
3,29878.82,130.7413793,7.545
3,104733.4,130.7413793,7.545
3,45763.57,130.7413793,7.545
3,12505.7,130.7413793,7.545
3,14674.16,130.7413793,7.545
3,13074.71,130.7413793,7.545
3,43957.4,130.7413793,7.545
3,17943.76,130.7413793,7.545
3,18811.13,130.7413793,7.545
3,10972.76,130.7413793,7.545
3,68450.45,130.7413793,7.545
3,11182.96,130.7413793,7.545
3,36889.83,130.7413793,7.545
3,47435.77,130.7413793,7.545
3,13670.77,130.7413793,7.545
3,23254.73,130.7413793,7.545
3,64644.75,130.7413793,7.545
3,65895.75,130.7413793,7.545
3,131172.74,130.7413793,7.545
3,113949.26,130.7413793,7.545
3,19023.24,130.7413793,7.545
3,37587.4,130.7413793,7.545
3,17916.76,130.7413793,7.545
3,50179.72,130.7413793,7.545
3,23035.06,130.7413793,7.545
3,14479.8,130.7413793,7.545
3,43437.26,130.7413793,7.545
3,12567.0,130.7413793,7.545
3,53813.26,130.7413793,7.545
3,14754.57,130.8261935,7.545
3,11779.96,130.8261935,7.545
3,110244.7,130.8261935,7.545
3,59054.07,130.8261935,7.545
3,25957.09,130.8261935,7.545
3,12756.16,130.8261935,7.545
3,11206.74,130.8261935,7.545
3,18261.85,130.8261935,7.545
3,55981.11,130.8261935,7.545
3,22692.45,130.8261935,7.545
3,29491.12,130.8261935,7.545
3,11240.5,130.8261935,7.545
3,43863.69,130.8261935,7.545
3,139326.58,130.8261935,7.545
3,11294.56,130.8261935,7.545
3,16303.17,130.8261935,7.545
3,27507.27,130.8261935,7.545
3,20741.86,130.8261935,7.545
3,14713.55,130.8261935,7.545
3,24220.86,130.8261935,7.545
3,46731.45,130.8261935,7.545
3,16956.94,130.8261935,7.545
3,21939.35,130.8261935,7.545
3,88605.09,130.8261935,7.545
3,73997.31,130.8261935,7.545
3,11705.87,130.8261935,7.545
3,108028.37,130.8261935,7.545
3,42284.11,130.8261935,7.545
3,70983.73,130.8261935,7.545
3,29459.5,130.8261935,7.545
3,37980.24,130.8261935,7.545
3,26743.21,130.8261935,7.545
3,13017.66,130.8261935,7.545
3,14875.09,130.8261935,7.545
3,13164.06,130.8261935,7.545
3,36880.36,130.8261935,7.545
3,46145.07,130.8261935,7.545
3,109687.74,130.8261935,7.545
3,62740.12,130.8261935,7.545
3,65754.33,130.8261935,7.545
3,55853.85,130.8261935,7.545
3,44752.19,130.8261935,7.545
3,34745.1,130.8261935,7.545
3,11140.2,130.8261935,7.545
3,48636.71,130.8261935,7.545
3,21611.89,130.8261935,7.545
3,13469.92,130.8261935,7.545
3,27019.38,130.8966452,7.545
3,11951.58,130.8966452,7.545
3,12807.53,130.8966452,7.545
3,24800.12,130.8966452,7.545
3,17050.81,130.8966452,7.545
3,46530.6,130.8966452,7.545
3,16012.2,130.8966452,7.545
3,11607.71,130.8966452,7.545
3,41774.26,130.8966452,7.545
3,55726.7,130.8966452,7.545
3,104280.74,130.8966452,7.545
3,10736.54,130.8966452,7.545
3,42749.65,130.8966452,7.545
3,27714.88,130.8966452,7.545
3,103662.39,130.8966452,7.545
3,117989.51,130.8966452,7.545
3,21368.36,130.8966452,7.545
3,28731.43,130.8966452,7.545
3,64854.99,130.8966452,7.545
3,23742.22,130.8966452,7.545
3,11685.27,130.8966452,7.545
3,13676.94,130.8966452,7.545
3,43848.07,130.8966452,7.545
3,51859.09,130.8966452,7.545
3,10898.95,130.8966452,7.545
3,87459.77,130.8966452,7.545
3,11578.56,130.8966452,7.545
3,65528.34,130.8966452,7.545
3,108432.35,130.8966452,7.545
3,12136.95,130.8966452,7.545
3,10021.71,130.8966452,7.545
3,20276.53,130.8966452,7.545
3,23466.5,130.8966452,7.545
3,55758.15,130.8966452,7.545
3,60971.8,130.8966452,7.545
3,17109.67,130.8966452,7.545
3,36667.01,130.8966452,7.545
3,48260.25,130.8966452,7.545
3,34732.33,130.8966452,7.545
3,42414.91,130.8966452,7.545
3,62910.97,130.8966452,7.545
3,15332.42,130.8966452,7.545
3,20792.04,130.8966452,7.545
3,38656.88,130.8966452,7.545
3,17006.61,130.8966452,7.545
3,11097.94,130.9670968,7.545
3,13087.73,130.9670968,7.545
3,48744.06,130.9670968,7.545
3,11980.77,130.9670968,7.545
3,11980.41,130.9670968,7.545
3,15531.71,130.9670968,7.545
3,22963.02,130.9670968,7.545
3,14979.06,130.9670968,7.545
3,37775.2,130.9670968,7.545
3,97258.13,130.9670968,7.545
3,50507.38,130.9670968,7.545
3,21071.51,130.9670968,7.545
3,101383.23,130.9670968,7.545
3,18153.28,130.9670968,7.545
3,69093.34,130.9670968,7.545
3,43301.08,130.9670968,7.545
3,43211.55,130.9670968,7.545
3,22132.96,130.9670968,7.545
3,100468.69,130.9670968,7.545
3,12155.84,130.9670968,7.545
3,104428.38,130.9670968,7.545
3,32781.3,130.9670968,7.545
3,27709.83,130.9670968,7.545
3,16399.85,130.9670968,7.545
3,10079.5,130.9670968,7.545
3,59913.33,130.9670968,7.545
3,46358.38,130.9670968,7.545
3,13511.95,130.9670968,7.545
3,10237.11,130.9670968,7.545
3,11199.5,130.9670968,7.545
3,23832.45,130.9670968,7.545
3,50627.71,130.9670968,7.545
3,10817.97,130.9670968,7.545
3,21460.27,130.9670968,7.545
3,34318.18,130.9670968,7.545
3,45744.68,130.9670968,7.545
3,83569.15,130.9670968,7.545
3,55948.57,130.9670968,7.545
3,19117.88,130.9670968,7.545
3,14194.79,130.9670968,7.545
3,63854.95,130.9670968,7.545
3,14368.79,130.9670968,7.545
3,45081.04,130.9670968,7.545
3,11476.71,130.9670968,7.545
3,46922.97,130.9670968,7.545
3,67604.28,130.9670968,7.545
3,20286.21,130.9670968,7.545
4,17573.55,131.0375484,7.382
4,47202.99,131.0375484,7.382
4,54542.26,131.0375484,7.382
4,114641.62,131.0375484,7.382
4,30722.41,131.0375484,7.382
4,43887.25,131.0375484,7.382
4,69927.59,131.0375484,7.382
4,65409.58,131.0375484,7.382
4,16928.39,131.0375484,7.382
4,44906.18,131.0375484,7.382
4,30120.96,131.0375484,7.382
4,120896.84,131.0375484,7.382
4,13237.15,131.0375484,7.382
4,10772.41,131.0375484,7.382
4,12993.43,131.0375484,7.382
4,19361.61,131.0375484,7.382
4,53032.95,131.0375484,7.382
4,42926.5,131.0375484,7.382
4,18121.08,131.0375484,7.382
4,14819.81,131.0375484,7.382
4,52720.48,131.0375484,7.382
4,10506.02,131.0375484,7.382
4,13001.47,131.0375484,7.382
4,20851.96,131.0375484,7.382
4,29217.4,131.0375484,7.382
4,11839.51,131.0375484,7.382
4,14512.34,131.0375484,7.382
4,17794.59,131.0375484,7.382
4,68777.94,131.0375484,7.382
4,26742.87,131.0375484,7.382
4,23699.37,131.0375484,7.382
4,56824.46,131.0375484,7.382
4,27655.65,131.0375484,7.382
4,120131.35,131.0375484,7.382
4,12029.19,131.0375484,7.382
4,22979.7,131.0375484,7.382
4,92022.89,131.0375484,7.382
4,22403.56,131.0375484,7.382
4,12147.68,131.0375484,7.382
4,10221.31,131.0375484,7.382
4,109000.47,131.0375484,7.382
4,27652.11,131.0375484,7.382
4,23557.44,131.0375484,7.382
4,30263.63,131.0375484,7.382
4,89305.03,131.0375484,7.382
4,90378.51,131.0375484,7.382
4,58070.75,131.0375484,7.382
4,66125.21,131.0375484,7.382
4,79275.71,131.0375484,7.382
4,16285.43,131.0375484,7.382
4,80904.46,131.108,7.382
4,15930.28,131.108,7.382
4,48691.25,131.108,7.382
4,13068.02,131.108,7.382
4,12715.16,131.108,7.382
4,16658.09,131.108,7.382
4,42425.11,131.108,7.382
4,11535.32,131.108,7.382
4,69883.54,131.108,7.382
4,52332.31,131.108,7.382
4,61627.06,131.108,7.382
4,127171.44,131.108,7.382
4,45535.72,131.108,7.382
4,27135.08,131.108,7.382
4,16016.71,131.108,7.382
4,34388.39,131.108,7.382
4,12114.58,131.108,7.382
4,15503.32,131.108,7.382
4,47314.18,131.108,7.382
4,19077.7,131.108,7.382
4,74192.95,131.108,7.382
4,23842.44,131.108,7.382
4,89291.51,131.108,7.382
4,35468.24,131.108,7.382
4,16161.31,131.108,7.382
4,60624.07,131.108,7.382
4,23388.75,131.108,7.382
4,21039.96,131.108,7.382
4,48858.38,131.108,7.382
4,10652.79,131.108,7.382
4,41624.7,131.108,7.382
4,114451.05,131.108,7.382
4,26165.29,131.108,7.382
4,109282.13,131.108,7.382
4,102277.59,131.108,7.382
4,58371.58,131.108,7.382
4,17867.55,131.108,7.382
4,72998.33,131.108,7.382
4,15816.61,131.108,7.382
4,12601.55,131.108,7.382
4,10786.55,131.108,7.382
4,14658.44,131.108,7.382
4,23955.91,131.108,7.382
4,53246.62,131.108,7.382
4,19688.11,131.108,7.382
4,15711.52,131.108,7.382
4,41458.02,131.1173333,7.382
4,42137.42,131.1173333,7.382
4,110064.48,131.1173333,7.382
4,25147.1,131.1173333,7.382
4,14172.38,131.1173333,7.382
4,31777.82,131.1173333,7.382
4,87003.65,131.1173333,7.382
4,42571.38,131.1173333,7.382
4,21507.41,131.1173333,7.382
4,52282.06,131.1173333,7.382
4,18418.23,131.1173333,7.382
4,71180.41,131.1173333,7.382
4,20510.1,131.1173333,7.382
4,61133.5,131.1173333,7.382
4,71468.69,131.1173333,7.382
4,36823.48,131.1173333,7.382
4,14791.01,131.1173333,7.382
4,11839.99,131.1173333,7.382
4,12394.98,131.1173333,7.382
4,25817.81,131.1173333,7.382
4,57416.54,131.1173333,7.382
4,48449.57,131.1173333,7.382
4,44237.82,131.1173333,7.382
4,11351.3,131.1173333,7.382
4,10861.52,131.1173333,7.382
4,10591.99,131.1173333,7.382
4,32190.19,131.1173333,7.382
4,10631.04,131.1173333,7.382
4,15541.34,131.1173333,7.382
4,106444.89,131.1173333,7.382
4,16413.06,131.1173333,7.382
4,19446.76,131.1173333,7.382
4,26759.76,131.1173333,7.382
4,10625.64,131.1173333,7.382
4,66703.47,131.1173333,7.382
4,11102.71,131.1173333,7.382
4,102518.6,131.1173333,7.382
4,46297.96,131.1173333,7.382
4,22283.37,131.1173333,7.382
4,11010.24,131.1173333,7.382
4,16063.98,131.1173333,7.382
4,44070.86,131.1173333,7.382
4,12174.99,131.1173333,7.382
4,111287.62,131.1173333,7.382
4,14820.19,131.1173333,7.382
4,12264.22,131.1173333,7.382
4,48989.59,131.1266667,7.382
4,12412.13,131.1266667,7.382
4,14345.64,131.1266667,7.382
4,21224.47,131.1266667,7.382
4,59992.0,131.1266667,7.382
4,11170.08,131.1266667,7.382
4,81916.8,131.1266667,7.382
4,68626.12,131.1266667,7.382
4,12551.25,131.1266667,7.382
4,95980.33,131.1266667,7.382
4,24044.12,131.1266667,7.382
4,11971.03,131.1266667,7.382
4,56310.58,131.1266667,7.382
4,19006.72,131.1266667,7.382
4,45433.34,131.1266667,7.382
4,39756.35,131.1266667,7.382
4,21907.83,131.1266667,7.382
4,67867.14,131.1266667,7.382
4,37618.64,131.1266667,7.382
4,11365.32,131.1266667,7.382
4,15565.64,131.1266667,7.382
4,44384.52,131.1266667,7.382
4,11148.12,131.1266667,7.382
4,16416.16,131.1266667,7.382
4,34073.11,131.1266667,7.382
4,32180.49,131.1266667,7.382
4,32606.4,131.1266667,7.382
4,94823.11,131.1266667,7.382
4,16290.8,131.1266667,7.382
4,100435.09,131.1266667,7.382
4,12016.4,131.1266667,7.382
4,65237.08,131.1266667,7.382
4,13284.98,131.1266667,7.382
4,22017.88,131.1266667,7.382
4,12344.79,131.1266667,7.382
4,10231.04,131.1266667,7.382
4,15375.55,131.1266667,7.382
4,10247.55,131.1266667,7.382
4,18807.59,131.1266667,7.382
4,25524.15,131.1266667,7.382
4,87495.58,131.1266667,7.382
4,23116.77,131.1266667,7.382
4,10926.26,131.1266667,7.382
4,50959.51,131.1266667,7.382
4,40376.25,131.1266667,7.382
